uid,anime_uid,score
79526,10713,7
209373,4081,10
241883,33836,9
209067,4081,10
244164,33836,8
246354,33836,6
237812,11633,7
316425,4081,9
29622,2162,4
320230,4081,10
19646,2162,5
211798,25519,8
35095,2162,5
320545,4081,10
189975,25519,9
241749,4081,9
212509,25519,10
2914,2162,6
98129,7295,9
224807,25519,8
272809,33836,6
282583,25519,8
100115,4081,10
240601,33836,7
269198,45,9
284970,33836,8
181287,4081,10
285665,25519,7
287391,33836,10
300198,25519,5
243452,33836,4
291298,33836,7
294281,33836,9
299216,33836,7
208721,45,8
278860,25519,4
301120,33836,6
65585,45,9
308174,33836,6
225452,25519,9
322110,33836,7
269704,33836,6
69453,45,9
241312,33836,8
69311,45,9
270991,25519,6
220625,25519,7
273385,33836,5
243418,33836,3
207191,25519,8
213349,25519,7
243440,33836,6
239674,33836,7
61601,45,9
219951,25519,6
204630,25519,6
322805,33836,6
10497,45,10
35461,45,8
160701,45,10
243540,33836,8
126315,45,10
210536,25519,9
158171,6273,10
243797,33836,2
316545,25519,4
155205,45,10
324880,25519,10
240977,33836,5
263861,25519,7
243425,33836,6
239204,33836,6
10437,45,9
242967,25519,7
243507,33836,3
229574,45,8
243259,33836,3
246924,25519,7
239754,33836,7
190736,25519,9
239282,33836,3
108375,45,10
214828,25519,7
243255,33836,3
84059,45,9
176055,25519,8
190503,25519,9
225766,45,10
323823,10798,3
80384,45,8
246701,45,6
251909,10798,8
181775,10798,10
208308,10798,7
215785,10798,7
71353,10798,8
210881,1210,9
200656,10798,5
219885,10798,10
83997,1210,9
219831,1210,6
181921,1210,8
268873,1210,10
49945,10798,9
12297,1210,10
260706,11633,3
171255,1210,10
144005,11633,9
698,1210,9
7837,1210,9
130575,11633,9
261568,11633,9
281050,1210,10
262101,11633,6
262768,11633,10
281238,1210,8
269937,11633,8
26284,3061,8
31601,1210,9
21669,1210,10
199088,11633,7
257594,825,5
113043,11633,7
313195,16149,9
7994,1210,7
325441,16149,7
283740,16149,7
288102,11633,6
112039,16149,8
153905,11633,10
287229,16149,7
138895,11633,9
193467,11633,6
14323,1849,7
104819,16149,8
89809,10713,7
47005,825,7
284122,10713,3
290029,35183,5
213757,25519,7
299279,35183,8
37899,1210,10
212167,25519,8
310258,35183,8
211695,25519,5
106287,1210,9
310967,37897,3
210436,25519,3
310526,37897,9
51527,4081,10
30320,4081,9
208894,25519,4
306887,37897,1
197272,4081,9
307616,37897,9
206901,25519,7
303057,37897,8
216300,4081,10
299607,37897,9
38905,4081,10
307801,37897,4
205654,25519,5
298480,37897,8
230229,4081,10
182157,25519,10
180260,25519,9
298553,37897,1
222424,4081,5
176463,25519,9
323404,35183,6
207664,25519,9
282254,35183,7
254140,4081,4
175391,25519,9
282398,35183,7
8773,2156,7
284213,4081,9
68155,2156,5
195122,4081,10
174541,25519,8
102537,4081,10
174291,25519,9
270844,2156,8
30149,4081,9
280812,25519,9
95023,2156,4
190595,4081,9
306224,2156,10
300427,25519,8
78349,4081,9
194105,25519,8
26345,2156,8
26552,4081,9
266091,2156,8
221220,10798,7
133865,4081,9
109667,2156,10
16903,2156,7
269297,10798,8
205559,2156,10
180985,4081,8
83539,10798,7
49831,10798,9
99925,2156,10
187346,4081,9
57717,10798,7
301664,4081,8
306805,10798,6
221545,2156,6
51891,45,8
181078,10798,8
217897,2156,7
225332,2156,5
135131,10798,9
5021,2156,10
55483,45,10
52767,10798,9
26232,2156,9
50003,10798,9
19070,2156,3
49873,10798,9
51063,10798,6
54179,45,9
47179,10798,8
281058,35183,9
141601,45,8
169015,10798,7
281836,35183,5
279177,35183,7
48513,10798,6
166299,45,10
281846,35183,8
38878,825,4
22200,45,9
49803,10798,6
11509,825,6
194493,45,8
36620,45,8
12033,45,10
210381,45,9
63145,10798,8
47247,10798,3
8372,45,10
48449,10798,8
20878,45,10
49993,10798,7
324623,11633,9
147793,11633,6
31936,45,8
252593,11633,7
243699,11633,9
120223,11633,7
24943,45,10
201465,11633,9
256494,45,7
200312,11633,8
317776,45,8
215794,11633,5
274732,45,8
200725,11633,5
146933,45,10
306985,11633,7
111867,11633,8
210013,11633,9
202546,11633,5
130123,11633,7
120263,513,9
190355,11633,6
19687,513,8
322916,11633,8
112773,11633,8
19209,1210,9
182235,25519,3
239236,1210,4
212610,25519,10
189925,1210,10
1517,1210,8
292453,25519,10
204950,25519,9
205342,25519,9
189385,25519,6
107767,1210,8
179372,23579,8
6908,1210,9
216829,25519,9
167689,23579,3
176637,23579,10
11654,1210,4
174293,25519,6
174421,25519,7
49055,1210,9
187547,25519,9
178411,1210,10
175027,25519,5
205439,1210,3
174371,25519,9
7379,1210,9
194159,25519,2
173785,25519,4
174437,25519,9
276679,30695,5
174443,25519,10
41427,5845,5
279575,1210,9
174301,25519,4
256176,30695,3
167891,25519,9
265228,30695,7
233832,25519,3
240487,1210,4
174257,25519,9
128899,21703,6
187577,1210,10
193240,763,9
192493,763,10
12719,2234,6
307902,763,4
27507,1210,9
2110,763,10
535,763,8
243199,2234,6
119951,11633,8
115569,11633,8
243122,4081,6
275477,11633,7
302483,2233,9
25602,1210,1
152989,1210,8
278337,4081,10
265629,35788,9
74445,4081,10
234026,16690,6
168803,4081,10
187067,3194,8
218881,11633,4
112327,11633,6
29682,4081,10
314400,16690,4
199039,16690,8
316566,11633,8
309857,11633,9
81626,16690,8
180339,11633,8
169965,11633,9
37680,4081,8
52979,4081,10
196185,23341,10
190123,11633,6
168641,23341,1
53923,4081,10
160935,4081,10
115921,11633,9
302628,11633,3
146539,23341,6
174787,4081,10
256946,11633,7
316276,37245,9
296189,37245,3
113941,11633,6
21178,4081,7
263018,11633,3
289966,37245,7
198627,4081,9
122087,11633,8
112603,11633,6
290561,37245,5
32985,4081,8
112329,11633,6
112441,11633,3
294033,37245,2
303166,4081,9
112333,11633,8
21104,5936,9
208144,22819,7
302847,38628,9
21668,4081,8
316504,38628,10
279258,36392,9
309594,38558,5
193853,22819,7
20155,4081,8
321268,38628,7
308341,17269,6
6866,4081,7
245281,17269,4
295655,38628,5
296113,38628,4
22775,4081,9
264366,17269,7
312923,38628,3
116839,4081,10
136419,17269,7
296100,38628,3
143123,17269,8
302284,22561,3
296671,38628,1
139513,17269,8
256660,35434,5
9001,45,10
307716,38781,10
256771,35434,7
21136,45,9
116067,17269,9
259039,35434,5
267068,17269,3
267262,35434,5
201658,45,10
81038,45,9
274569,35434,7
295205,35434,5
303723,35434,6
267458,35434,6
15526,45,9
257525,35434,3
257601,35434,6
20019,45,6
6964,45,9
14388,45,3
293032,35434,1
210050,45,8
183049,45,10
256198,35434,8
5023,45,10
316331,35434,7
5878,45,9
261400,35434,7
259462,35434,5
216975,45,9
57237,45,7
316712,45,10
259051,35434,6
242638,45,8
189625,45,7
255678,35434,8
258994,35434,7
163213,45,10
255820,35434,2
36199,513,10
259357,35434,5
295470,38628,9
195530,20977,8
295567,38628,7
295482,38628,10
296196,38628,8
295400,38628,6
240448,513,10
37154,1190,8
295264,38628,2
256999,513,8
308963,33157,8
295193,38628,4
202120,24459,9
264082,513,10
201593,24459,8
295964,38628,9
286364,27957,8
295392,38628,6
73971,513,10
245562,24037,4
152595,513,10
232313,513,7
26447,513,9
250436,513,8
266240,31327,8
233729,513,8
151483,513,9
239165,31327,8
247007,31327,7
83757,11499,9
122537,11499,9
256387,513,8
261650,11499,8
64701,11499,8
315105,513,7
320415,513,7
263376,167,9
324356,513,8
247473,23421,8
271701,23421,8
79140,1010,10
269906,513,8
240960,23421,9
272035,513,10
302501,23421,8
224810,23421,7
106277,513,6
22946,513,9
226372,23421,10
207194,23421,4
38299,513,7
217956,23421,4
72837,1210,10
212728,1210,10
233651,23421,8
11896,1210,9
1848,1193,10
1577,1193,9
140027,1210,10
274424,23421,3
16262,1210,9
196161,23421,9
162187,23421,8
9657,1193,6
100245,1210,8
161665,23421,10
292152,1210,6
161781,23421,10
302132,1314,4
139753,1210,10
162811,23421,2
189635,1210,9
167857,23421,7
89163,1210,6
17386,1210,9
215011,23421,9
161235,23421,7
174211,23421,7
37417,1210,10
158683,23421,8
201385,2256,6
271239,29165,5
154047,1210,10
206632,1210,6
159841,23421,4
35465,167,8
12183,159,7
228094,159,3
55659,167,9
100317,1210,10
110845,167,9
20480,159,4
217257,1210,9
238924,167,6
306131,167,7
13007,159,5
52337,159,3
15955,159,9
9119,1210,9
284535,33964,7
57325,1210,9
227925,33964,3
308205,167,6
227690,33964,5
120091,11499,9
58093,11499,8
251839,167,7
215984,11499,5
270496,35788,7
269313,35788,9
152821,11499,5
295984,36359,2
10172,159,9
189470,11499,8
169505,11499,6
270659,35788,9
6585,159,5
271905,35788,10
172283,11499,7
274019,35788,7
67335,11499,4
227675,33964,6
58117,11499,8
180404,11499,7
267411,35788,7
277716,35788,6
189630,11499,9
66561,11499,2
298952,36267,8
280785,35788,5
280232,36267,7
282175,36267,7
130869,11499,8
282193,35788,10
188610,2718,3
176287,2718,3
65765,11499,8
295357,35788,7
208760,3075,7
119569,11499,8
283761,36267,10
264719,35788,8
60993,11499,8
266340,35788,9
282239,36267,7
313982,167,6
266494,35788,7
266969,35788,9
278819,36267,6
149879,167,9
35406,167,8
269428,35788,9
17519,167,8
272217,35788,9
88525,167,9
278846,35788,9
73249,167,10
29557,4081,9
29417,167,8
124437,4081,10
6726,167,3
132319,167,9
21012,167,10
250006,4081,5
268270,167,7
284285,4081,10
6394,167,8
187711,167,8
106013,167,6
5340,167,8
140319,4081,10
11359,167,8
302779,22785,4
3878,167,8
211506,22785,6
309965,4081,9
212053,18137,10
23,167,9
278269,18137,10
202990,4081,9
8728,167,9
240178,4081,5
14087,167,8
6376,4081,10
39605,4081,8
263853,24037,4
35446,4081,7
197496,24037,8
243079,24037,8
67235,4081,3
259544,24037,8
174989,24037,6
220168,30895,5
203899,24037,8
6868,4081,8
173257,24037,7
217642,30895,4
213722,30895,6
176385,24037,4
8103,4081,8
214280,30895,7
6915,4081,9
176489,24037,8
299891,2698,5
168351,24037,8
35692,2698,10
219490,24037,9
215456,30895,7
210439,4081,4
173067,24037,7
213733,30895,2
173169,24037,8
213929,30895,5
12888,4081,9
191399,20907,7
55329,4081,10
323372,38793,5
315812,38793,8
213749,30895,5
228758,27957,7
9658,4081,10
213925,30895,6
218400,27957,10
168325,27957,8
293543,30895,7
221204,30895,2
2903,1698,8
175531,24459,8
213751,30895,2
213772,30895,9
211843,1698,6
213715,30895,8
213907,30895,5
280023,33157,7
179337,1698,10
8526,1190,7
213699,30895,5
194454,1698,8
23621,1698,5
298616,1083,4
13734,1083,7
180384,1698,9
224085,1698,8
943,1698,10
97195,1698,9
162995,1698,10
8554,1698,8
5499,1698,10
37415,1698,3
492,1698,10
249671,103,10
725,1698,10
10041,1698,9
12534,1698,10
291519,910,6
1798,910,7
78257,10178,5
208626,28149,8
295747,28149,5
251995,1537,5
28672,1698,9
234027,1091,8
274354,1537,3
8350,45,9
47897,1424,8
239202,45,5
14935,1091,9
7748,45,9
244086,32949,5
12008,45,3
297947,32574,8
100265,45,5
249900,34566,8
5279,45,9
271090,34566,8
7537,45,10
282551,34566,3
251979,13391,2
257777,34566,8
196965,20965,8
192857,20965,9
5130,45,9
6440,3011,6
165727,45,9
296708,32648,7
9184,3011,9
16446,45,10
271417,34566,7
264476,33473,10
268872,34566,3
50129,45,6
298146,32648,9
276495,33473,10
279204,34566,2
140177,45,9
298931,32648,8
265766,34566,3
44807,45,8
256124,32949,8
100801,45,9
57361,1454,8
203860,45,7
302837,34566,5
1213,45,9
60529,1454,7
88771,1454,7
253619,1454,8
252260,34566,7
213353,45,6
267714,34566,9
341,45,9
237673,32648,6
280664,34566,2
6817,45,9
247651,32648,7
220590,31867,3
293380,34566,4
298945,513,10
293793,34566,3
283685,34566,7
297172,32949,9
297858,34566,3
301447,513,9
247865,32949,9
316377,39861,3
69285,513,10
240951,32949,9
98159,513,10
303254,32949,10
281579,10607,8
284344,34566,6
244029,32949,7
319754,34566,1
244059,32949,9
301876,34566,4
70495,513,10
316209,513,8
282488,32648,6
289807,34566,6
229038,513,10
263260,34566,5
283071,34566,3
206742,513,10
244104,32949,3
294945,34566,5
30501,513,8
303198,34566,3
227279,513,9
308028,32949,10
304956,34566,1
271681,513,8
308321,32949,8
311764,513,4
300156,513,8
305586,34566,2
299723,34566,5
309015,32949,10
262328,34566,4
313534,34566,5
162125,513,10
279985,34566,8
15557,513,7
244189,32949,9
254124,513,7
244483,32949,4
252707,34566,9
7620,513,10
244522,32949,5
255635,34566,9
162065,513,10
245402,32949,9
264154,34566,1
303216,34566,4
317027,513,3
313143,34566,1
293128,34566,8
2033,513,10
244166,32949,8
291723,34566,1
244304,32949,10
269206,34566,3
322912,31812,8
244312,32949,9
323648,31812,7
244846,32949,5
262825,34566,1
245090,32949,10
262545,31812,7
270250,31812,8
252353,34566,1
273468,31812,5
280269,31812,4
245106,32949,7
270026,31812,6
245121,32949,10
258603,31812,9
257466,31812,7
257542,31812,9
258436,31812,3
317840,39220,6
239800,32949,8
249793,31812,10
324531,40171,7
249785,31812,8
240330,32949,10
158423,1210,8
240336,32949,9
240342,32949,8
131725,1210,10
312462,39668,7
254848,32949,7
240805,32949,9
145351,1210,9
325433,32949,9
211693,1210,7
263050,32949,5
263633,32949,8
198632,1210,9
264785,32949,8
244177,32949,6
244199,32949,5
4840,1210,10
235841,1210,1
219998,1210,2
9061,1210,9
166911,1210,10
1096,1210,9
48,1210,10
29550,215,9
246933,32949,9
242324,470,7
247217,32949,8
323412,40807,7
68549,1210,10
248029,32949,8
19279,470,5
248284,32949,6
33182,9731,3
195415,1210,8
235037,470,9
185177,1210,8
248392,32949,6
182598,470,6
3385,1210,7
249946,32949,8
233153,3884,5
250470,32949,9
10381,887,6
304066,32949,10
290630,1262,6
199,1210,8
210007,1262,10
244064,32949,10
179243,1210,10
244074,32949,9
13454,1210,9
244088,32949,9
244100,32949,9
26021,1262,8
244105,32949,9
233040,3323,6
134909,3323,6
11545,1210,10
157721,3323,3
244118,32949,9
281191,37078,7
197738,3323,8
290104,37078,10
319459,37078,9
188949,3323,2
158859,3323,1
320455,37078,9
195631,3323,7
8030,3323,6
284092,37078,7
202610,3323,2
280453,37078,7
280275,37078,8
75659,3323,3
231074,3099,5
281190,37078,9
184630,3323,5
53477,3323,5
190487,3323,1
4115,3323,8
272729,32949,8
280256,37078,8
273034,32949,5
275375,32949,8
280845,32949,8
83277,1262,7
1342,1262,6
240283,32949,10
2694,470,8
280719,37078,8
15021,470,4
249275,32949,9
250162,32949,10
13061,470,5
280287,37078,6
280307,37078,8
250991,32949,7
251046,32949,8
251539,32949,10
325620,40542,8
325350,40542,10
251796,32949,8
325323,40542,7
252845,32949,9
325341,40542,7
253055,32949,5
253386,32949,8
325337,40542,10
265455,35788,10
265790,35788,8
244187,32949,6
244188,32949,9
244194,32949,6
270749,35788,7
262612,35788,8
244440,32949,7
244669,32949,9
268300,35788,9
244737,32949,9
269128,35788,6
244785,32949,10
294143,35788,6
293202,32949,4
265612,35788,8
309640,32949,6
265628,35788,4
289913,32949,5
265772,35788,10
295478,32949,5
266650,35788,8
272326,33047,9
285012,33047,6
278920,35788,5
278353,33047,4
265849,35788,5
324071,40420,7
286024,33047,3
264523,35788,6
32762,1221,7
197068,1221,6
138733,1221,7
263908,35788,10
262143,35788,9
287386,32949,1
270634,35712,7
272196,35788,3
205946,31246,8
296025,32949,6
271061,35712,8
313395,33047,5
271242,32949,5
287289,32949,1
314597,33047,4
265617,35788,10
314857,33047,3
265568,35788,7
254324,32949,2
317220,33047,2
265604,35788,6
287815,32949,2
321899,33047,6
242585,32949,8
241716,18617,10
243328,32949,10
273057,33047,7
277573,18617,5
243529,32949,8
223426,18617,10
265366,35712,4
222978,18617,9
243634,32949,7
236832,18617,10
243754,32949,8
323687,19953,7
243834,32949,9
126331,19953,8
267591,35712,4
278572,18617,9
244103,32949,8
279179,18617,7
284126,33047,3
306904,33047,2
274439,33047,7
254524,18617,7
277477,33047,6
280477,18617,10
278626,33047,6
283090,33047,6
284083,33047,6
244137,32949,8
284733,33047,7
285598,33047,6
268151,35712,6
219583,18617,9
244138,32949,7
274052,35712,8
291168,18617,3
244139,32949,9
244142,32949,10
282958,35712,4
293286,18617,3
285055,35712,10
295198,18617,8
244145,32949,10
289101,35712,8
220132,18617,10
244152,32949,8
292625,35712,8
244179,32949,10
219745,18617,5
245094,32949,8
297556,35712,7
219426,18617,9
301993,35712,9
219569,18617,9
245149,32949,8
219772,18617,10
245208,32949,7
303323,35712,7
219461,18617,9
245417,32949,9
310041,35712,5
245758,32949,8
313221,35712,5
324067,35712,6
246261,32949,9
324447,35712,7
264947,35712,8
265674,35712,7
268242,35712,3
247001,32949,8
278867,35712,8
265840,35712,6
247574,32949,7
274635,33047,8
248370,32949,8
275395,33047,7
276527,33047,8
248486,32949,6
276616,33047,8
276736,33047,8
279045,33047,4
286216,33047,10
295216,33047,3
248528,32949,8
301887,33047,6
307173,33047,1
248829,32949,10
273723,33047,5
249100,32949,9
273801,33047,5
253585,32949,8
317124,33047,10
287938,33047,7
253650,32949,9
262819,35712,9
265208,35712,9
253651,32949,9
265241,35712,3
253675,32949,7
265681,35712,7
253997,32949,7
254557,32949,9
265165,35712,3
265271,35712,3
204619,7655,9
254666,32949,9
265900,35712,2
268513,35712,1
257586,1365,9
255099,32949,8
262336,35712,5
264129,35712,7
262477,32949,10
262344,35712,4
263078,35712,1
269195,35712,9
302919,20651,8
262324,35712,8
265225,35712,9
262289,35712,3
266662,32949,8
265158,35712,1
265161,35712,7
132759,20651,9
318739,1221,7
268920,32949,4
321992,1221,8
283016,32949,9
97113,1221,8
283035,32949,8
17662,1221,8
177463,1221,4
18863,1221,6
240394,32949,10
198782,1221,2
255886,5040,5
284375,32949,7
4975,1221,7
214984,30230,7
241041,32949,7
285194,32949,3
273599,33047,7
310573,33047,9
280879,33047,7
241323,32949,6
212403,25781,6
276559,33047,4
276572,33047,10
277870,33047,3
276568,33047,5
226194,5420,7
241702,32949,8
319713,33047,8
278840,33047,2
273660,33047,9
242024,32949,9
273639,33047,10
309720,5040,6
242397,32949,9
311943,5040,8
242451,32949,10
276556,33047,7
288237,32949,7
242616,32949,9
119537,5040,9
276450,33047,6
243183,32949,9
276473,33047,7
244047,32949,8
244126,32949,9
275897,33047,7
244162,32949,10
275898,33047,4
244163,32949,8
31919,5040,7
30296,5040,8
244178,32949,7
231536,7646,4
244201,32949,10
244205,32949,8
320510,28701,4
244305,32949,8
222914,28701,7
244344,32949,2
291632,32949,7
244619,32949,7
244787,32949,9
294892,32949,7
262445,28701,10
295077,32949,7
246898,32949,8
250978,32949,10
205425,8026,8
268235,28701,10
31737,8026,2
251327,32949,8
269457,28701,8
273841,28701,9
305774,32949,6
307285,32949,8
148203,15119,7
91693,15119,5
224182,28701,9
309992,32949,9
62607,2153,6
248973,8287,10
314192,32949,9
65225,2153,9
314264,32949,6
213076,2153,10
72273,2153,4
285240,38068,8
89207,2153,10
315647,32949,10
54205,2153,3
5345,2153,4
263439,17873,6
241781,28701,9
257157,32949,8
114383,17873,6
258756,32949,3
244381,28701,9
321464,32949,9
283783,15119,4
324589,32949,4
86529,5040,8
148007,5040,10
244512,32949,8
244608,32949,3
309516,15119,7
244641,32949,10
212054,15119,3
21556,5040,9
244791,32949,7
107115,15119,6
90925,15119,7
13281,5040,10
154593,15119,7
280439,5040,10
35656,864,3
111281,15119,2
272488,15119,7
246435,5040,10
245740,32949,3
189793,15119,8
92137,15119,5
270304,32949,6
86221,15119,7
270772,32949,10
90871,15119,7
246431,32949,7
87221,15119,8
92347,15119,6
248275,32949,8
90919,15119,3
105935,15119,9
248899,32949,8
298968,5040,10
249335,32949,8
249341,32949,9
280749,32949,10
252130,32949,10
241135,32949,8
241205,32949,9
299846,5040,8
206942,28543,10
255848,32949,9
241597,32949,5
210184,5420,8
251343,5420,9
255515,28701,8
241892,32949,8
242290,32949,10
255834,28701,6
204808,28701,9
242299,32949,9
288162,32949,7
210977,28701,7
288510,32949,5
199913,28701,8
244048,32949,9
320591,35134,1
298131,35134,2
244049,32949,8
114405,13185,10
244051,32949,9
244154,32949,9
259540,32949,6
74265,13185,7
288475,35134,3
270841,35134,10
289024,35134,6
259815,28701,7
245131,32949,8
260824,35134,6
245198,32949,9
271004,35134,8
271204,35134,8
293023,32949,9
260920,28701,10
258296,35134,1
240902,28701,8
246142,32949,10
265814,28701,9
277603,28701,4
224330,28701,9
246804,32949,9
198409,28701,7
247279,32949,6
248894,32353,7
297241,32949,9
228282,32353,8
257040,28701,9
207621,28701,8
210597,28701,10
265633,32949,10
302917,32949,3
305701,28701,10
208749,28701,7
213627,28701,10
268733,32949,8
269777,32949,10
317869,28701,8
241394,32949,5
271960,32949,6
281500,28701,9
279435,32949,8
192144,5040,9
316609,32949,10
17094,5040,7
281085,32949,9
117411,5040,10
227403,5040,9
247766,32949,10
219175,5040,8
32665,5040,9
56517,5040,7
261511,32949,8
17587,184,9
317580,5040,8
193256,184,6
258472,5040,9
10407,184,7
258499,34368,1
244317,5040,7
258992,34368,6
199561,5040,7
198043,5040,7
262584,32949,7
259168,34368,1
187788,5040,9
249497,32949,6
281143,5040,8
266742,34368,8
284540,5040,6
193313,5040,6
255753,34368,7
285139,5040,10
235436,2033,3
277601,32282,6
249824,32949,5
240146,2033,7
255773,32282,5
62219,2033,6
234437,32282,6
286017,32949,9
230321,32282,7
241773,32949,10
165507,2033,7
239731,32282,6
241943,32949,9
4482,2033,7
250797,32949,2
274018,32282,7
246257,32949,10
87309,2033,8
219192,5420,8
258349,34368,7
258404,34368,8
324602,34368,6
235198,5420,8
307515,32949,8
258385,34368,8
72173,5420,10
254100,34368,10
258595,34368,7
235887,5420,10
239812,32949,8
83285,5420,9
245716,32949,9
258348,34368,7
258572,34368,2
255937,5420,10
240297,32949,8
200570,5420,9
63079,5420,10
3500,184,8
311194,32949,9
217610,5420,10
208426,5420,8
274375,5420,9
229242,5420,9
247467,32949,9
268876,32949,7
194740,5420,10
270132,32949,4
297755,11827,5
273678,32949,7
234522,12375,9
189340,12375,7
278242,5420,10
230225,15843,9
182926,5420,10
274311,32949,8
157791,15843,10
127405,15843,10
184952,5420,9
293216,32949,3
280206,32949,9
230336,11879,10
242255,32949,2
22133,5420,10
312615,11879,7
143723,11879,9
87027,5420,10
16620,5420,9
64415,11879,4
258399,32648,7
264409,28701,9
264251,32648,7
196913,28701,7
196684,28701,7
269871,32648,6
295833,38252,8
204672,28701,7
278465,32648,8
247308,32667,5
192407,28701,10
233638,32667,5
192160,28701,9
289446,32648,8
290424,32648,4
217882,31223,7
295160,32648,7
265397,28701,4
303762,32667,8
241715,28701,4
221964,31223,8
230133,32648,7
305822,32667,3
291494,28701,1
223152,32667,4
94395,5386,10
320686,38708,10
192970,28701,7
80492,5386,7
230029,32648,3
315602,32648,8
233161,33231,7
193361,28701,8
233655,33231,8
291734,5386,3
316796,32648,8
238286,33231,7
192377,28701,7
303644,38708,8
189172,5386,7
192574,28701,7
319731,32648,4
301493,38708,8
30506,5386,7
203985,28701,9
215852,31223,3
197819,28701,6
179694,909,7
17713,1574,3
266537,32648,3
252981,32667,7
85873,1361,8
193904,28701,9
246883,32648,7
220519,32667,5
191490,28701,9
274386,32648,5
196086,28701,5
17035,1361,6
305984,28701,1
249109,32648,7
14667,1361,9
193392,28701,7
245596,25781,9
279212,32667,8
86087,1361,7
278627,32648,7
227005,32667,8
18243,1361,9
253564,25781,10
286657,31883,6
197154,25781,10
220501,32667,10
255581,33566,7
236202,32648,7
233334,31883,8
189451,25781,8
219180,1454,7
220338,32667,5
67625,3166,6
198630,25781,6
51811,3166,4
185361,25781,10
21534,1454,10
95065,11879,9
287602,3166,4
185525,25781,10
86963,11879,10
256975,1454,8
101625,15843,9
185247,25781,9
92041,15843,8
171637,25781,9
305295,3166,7
265649,1454,10
77313,12375,6
294226,3166,7
172551,25781,9
249355,1454,6
228813,11827,9
171771,25781,9
171459,1454,9
200519,11827,10
90469,3166,5
135329,11827,8
6996,3166,5
171885,25781,9
4541,3166,7
89935,1454,7
229980,30230,9
314699,32949,9
281087,11827,8
219714,31883,6
233664,30230,10
16649,1361,4
261565,30230,10
247525,32949,9
299698,11827,3
77867,1361,3
11170,1361,6
195779,11827,10
34810,1361,8
213677,30230,9
18903,1361,7
1876,1361,7
215834,30230,9
13453,909,10
242978,32949,3
315249,11827,5
6047,909,9
232521,30230,10
248136,32949,6
284827,11827,10
107783,909,9
209639,30230,9
26698,909,5
219354,30230,9
301209,11827,7
24557,909,2
244082,32949,1
7488,909,7
324268,30230,10
48191,909,8
114379,11827,3
279842,31223,1
244060,32949,10
317423,11827,7
289112,31223,6
214668,30230,7
189537,11827,8
269105,31223,5
215472,30230,7
240729,32949,3
205658,30230,9
315051,32949,1
213812,30230,10
205325,11827,3
204133,30230,10
215142,31223,4
240360,32949,10
167923,11827,8
227231,31223,10
179275,11827,9
215798,31223,4
214514,30230,9
244040,32949,3
183276,11827,10
303407,31223,6
258452,5040,10
215237,31223,3
17483,5040,8
114413,11827,9
104447,5040,9
244041,32949,3
269521,31223,5
90123,5040,10
239816,32949,9
212955,31223,4
261115,32949,10
60807,11827,6
215328,31223,7
11325,5040,8
141801,11827,10
59013,5040,7
219353,31223,3
11329,5040,9
240035,32949,6
215217,31223,6
299247,5040,8
244056,32949,4
238781,31223,2
241940,32949,3
306432,5040,10
268044,32949,10
312671,5040,10
18910,5040,10
243992,32949,10
109447,5040,9
244039,32949,7
203536,5040,9
170289,5040,8
317397,32648,6
198002,5040,7
229958,32648,7
231655,32648,6
176155,5040,9
294956,5040,9
185914,5040,7
229995,32648,7
28422,5040,9
231094,32282,7
231659,32282,7
234982,32648,9
282191,32282,10
292282,32282,8
295356,32282,7
232348,32648,7
251080,32282,7
241257,32648,9
231025,32282,10
230516,32648,4
236955,32282,7
230613,32282,7
230052,32282,7
230490,32648,8
232465,32282,7
241827,14991,8
315851,32282,7
232443,32648,8
238080,28157,8
32612,2534,8
259245,32282,9
186323,29083,8
262250,32282,8
190530,28157,9
300057,1734,5
230048,32282,7
231004,32648,9
230552,32282,6
291152,32282,8
233555,32282,8
256180,33322,8
231476,32282,10
229962,32648,5
291951,38078,8
231103,32282,7
231996,32648,9
247536,12143,10
286226,37395,8
182365,5420,10
230429,32648,7
230601,32423,10
17779,6148,6
17771,5420,9
234687,32648,8
17763,6148,6
229827,32648,3
281249,33981,9
245724,34904,5
294608,30614,7
11194,2464,7
229964,32648,2
23528,5420,10
118477,6919,6
122409,9181,7
240263,16474,10
111319,6919,6
131337,5420,7
292013,5420,10
142801,6919,5
98151,9181,9
25638,5420,7
261154,9181,8
36116,5420,9
227586,6919,6
169577,5420,9
301338,18691,10
42123,6919,9
248375,5420,9
224831,7748,10
21714,2210,10
229615,5420,5
262733,9181,6
309880,32587,6
269950,2210,6
26847,5420,5
23610,7279,8
14296,5420,9
120787,9181,10
286466,35581,3
194490,5420,9
256168,35581,9
42323,7279,9
40237,9181,8
22011,7279,4
234806,13391,7
273313,36225,9
22005,7279,7
16355,5420,9
227724,13391,7
49711,8634,9
26024,7279,8
23915,5420,3
219187,5420,9
137839,8634,9
17759,2210,7
221146,13391,6
207725,8634,7
91955,2210,3
288645,13391,6
3563,2210,7
133711,8634,9
196006,6919,8
238816,5420,8
201759,13391,9
216858,20801,8
38366,6919,7
189957,13391,8
237250,20801,10
270946,36108,5
223778,20801,9
196182,13391,6
273477,36108,6
36448,5420,10
225762,20801,9
14405,5420,10
278742,36108,7
22100,5420,9
249181,13391,9
310447,36108,8
168115,20801,9
275909,36108,3
219929,13391,7
275878,36108,7
192098,28701,10
222410,13391,7
281545,36108,8
315947,28701,10
200475,13391,6
159829,8634,10
